label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
APAC-DC-CLOUD-HC-01823,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-6,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-20,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01824,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-7,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-19,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01825,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-8,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-20,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-EC-01826,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B05:eno1,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-1,,,Equipment cable: APAC-DC-CLOUD-ESX-B05 to patch panel
APAC-DC-CLOUD-EC-01827,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B05:eno2,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-2,,,Equipment cable: APAC-DC-CLOUD-ESX-B05 to patch panel
APAC-DC-CLOUD-EC-01828,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B05:eno3,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-3,,,Equipment cable: APAC-DC-CLOUD-ESX-B05 to patch panel
APAC-DC-CLOUD-EC-01829,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B05:eno4,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-4,,,Equipment cable: APAC-DC-CLOUD-ESX-B05 to patch panel
APAC-DC-CLOUD-HC-01830,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-1,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-21,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01831,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-2,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-22,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01832,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-3,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-21,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01833,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R01-FPP02:Port-4,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-22,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-EC-01834,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B06:eno1,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-5,,,Equipment cable: APAC-DC-CLOUD-ESX-B06 to patch panel
APAC-DC-CLOUD-EC-01835,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B06:eno2,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-6,,,Equipment cable: APAC-DC-CLOUD-ESX-B06 to patch panel
APAC-DC-CLOUD-EC-01836,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B06:eno3,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-7,,,Equipment cable: APAC-DC-CLOUD-ESX-B06 to patch panel
APAC-DC-CLOUD-EC-01837,smf,connected,dcim.interface,APAC-DC-CLOUD-ESX-B06:eno4,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-8,,,Equipment cable: APAC-DC-CLOUD-ESX-B06 to patch panel
APAC-DC-CLOUD-HC-01838,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-5,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-23,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01839,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-6,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-24,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01840,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-7,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-23,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01841,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R02-FPP02:Port-8,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-24,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-EC-01842,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB01:eno1,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-1,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB01 to patch panel
APAC-DC-CLOUD-EC-01843,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB01:eno2,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-2,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB01 to patch panel
APAC-DC-CLOUD-EC-01844,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB01:eno3,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-3,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB01 to patch panel
APAC-DC-CLOUD-EC-01845,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB01:eno4,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-4,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB01 to patch panel
APAC-DC-CLOUD-HC-01846,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-1,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-25,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01847,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-2,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-26,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01848,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-3,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-25,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01849,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP02:Port-4,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-26,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-EC-01850,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB02:eno1,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-5,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB02 to patch panel
APAC-DC-CLOUD-EC-01851,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB02:eno2,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-6,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB02 to patch panel
APAC-DC-CLOUD-EC-01852,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB02:eno3,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-7,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB02 to patch panel
APAC-DC-CLOUD-EC-01853,smf,connected,dcim.interface,APAC-DC-CLOUD-PHYS-DB02:eno4,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-8,,,Equipment cable: APAC-DC-CLOUD-PHYS-DB02 to patch panel
APAC-DC-CLOUD-HC-01854,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-5,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-27,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01855,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-6,dcim.interface,APAC-DC-CLOUD-SRV-B-R03-FPP01:Port-28,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01856,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-7,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-27,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-HC-01857,dac-active,connected,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP02:Port-8,dcim.interface,APAC-DC-CLOUD-SRV-B-R04-FPP01:Port-28,,,Horizontal cable: Server rack to Leaf switch
APAC-DC-CLOUD-EC-01858,smf,connected,dcim.interface,APAC-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/47,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-1,,,Equipment cable: APAC-DC-CLOUD-ACC-STG-01 uplink to PP
APAC-DC-CLOUD-EC-01859,smf,connected,dcim.interface,APAC-DC-CLOUD-ACC-STG-01:GigabitEthernet1/0/48,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-2,,,Equipment cable: APAC-DC-CLOUD-ACC-STG-01 uplink to PP
APAC-DC-CLOUD-EC-01860,smf,connected,dcim.interface,APAC-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/47,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-1,,,Equipment cable: APAC-DC-CLOUD-ACC-STG-02 uplink to PP
APAC-DC-CLOUD-EC-01861,smf,connected,dcim.interface,APAC-DC-CLOUD-ACC-STG-02:GigabitEthernet1/0/48,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-2,,,Equipment cable: APAC-DC-CLOUD-ACC-STG-02 uplink to PP
APAC-DC-CLOUD-EC-01862,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-01:eth1,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-1,,,Equipment cable: APAC-DC-CLOUD-SAN-01 to PP
APAC-DC-CLOUD-EC-01863,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-02:eth1,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-5,,,Equipment cable: APAC-DC-CLOUD-SAN-02 to PP
APAC-DC-CLOUD-EC-01864,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-01:ext-1,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-5,,,Equipment cable: APAC-DC-CLOUD-NAS-01 to PP
APAC-DC-CLOUD-EC-01865,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-02:ext-1,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-5,,,Equipment cable: APAC-DC-CLOUD-NAS-02 to PP
APAC-DC-CLOUD-EC-01866,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-01:eth2,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-2,,,Equipment cable: APAC-DC-CLOUD-SAN-01 to PP
APAC-DC-CLOUD-EC-01867,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-02:eth2,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-6,,,Equipment cable: APAC-DC-CLOUD-SAN-02 to PP
APAC-DC-CLOUD-EC-01868,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-01:ext-2,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-6,,,Equipment cable: APAC-DC-CLOUD-NAS-01 to PP
APAC-DC-CLOUD-EC-01869,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-02:ext-2,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-6,,,Equipment cable: APAC-DC-CLOUD-NAS-02 to PP
APAC-DC-CLOUD-EC-01870,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-01:eth3,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-3,,,Equipment cable: APAC-DC-CLOUD-SAN-01 to PP
APAC-DC-CLOUD-EC-01871,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-02:eth3,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-7,,,Equipment cable: APAC-DC-CLOUD-SAN-02 to PP
APAC-DC-CLOUD-EC-01872,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-01:ext-3,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-7,,,Equipment cable: APAC-DC-CLOUD-NAS-01 to PP
APAC-DC-CLOUD-EC-01873,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-02:ext-3,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-7,,,Equipment cable: APAC-DC-CLOUD-NAS-02 to PP
APAC-DC-CLOUD-EC-01874,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-01:eth4,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-4,,,Equipment cable: APAC-DC-CLOUD-SAN-01 to PP
APAC-DC-CLOUD-EC-01875,smf,connected,dcim.interface,APAC-DC-CLOUD-SAN-02:eth4,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-8,,,Equipment cable: APAC-DC-CLOUD-SAN-02 to PP
APAC-DC-CLOUD-EC-01876,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-01:ext-4,dcim.interface,APAC-DC-CLOUD-STG-R02-FPP01:Port-8,,,Equipment cable: APAC-DC-CLOUD-NAS-01 to PP
APAC-DC-CLOUD-EC-01877,smf,connected,dcim.interface,APAC-DC-CLOUD-NAS-02:ext-4,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-8,,,Equipment cable: APAC-DC-CLOUD-NAS-02 to PP
APAC-DC-CLOUD-HC-01878,dac-active,connected,dcim.interface,APAC-DC-CLOUD-STG-R03-FPP01:Port-1,dcim.interface,APAC-DC-CLOUD-STG-R01-FPP01:Port-10,,,Horizontal cable: SAN-01 to ACC-STG-01
APAC-DC-CLOUD-EC-01879,cat6,connected,dcim.interface,APAC-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/47,dcim.interface,APAC-DC-CLOUD-MMR-R01-CPP01:Port-1,,,Equipment cable: APAC-DC-CLOUD-MMR-SW01 to copper PP
APAC-DC-CLOUD-EC-01880,cat6,connected,dcim.interface,APAC-DC-CLOUD-MMR-SW01:GigabitEthernet1/0/48,dcim.interface,APAC-DC-CLOUD-MMR-R01-CPP01:Port-2,,,Equipment cable: APAC-DC-CLOUD-MMR-SW01 to copper PP
APAC-DC-CLOUD-EC-01881,cat6,connected,dcim.interface,APAC-DC-CLOUD-OOB-RTR01:GigabitEthernet0/1,dcim.interface,APAC-DC-CLOUD-MMR-R01-CPP01:Port-10,,,Equipment cable: APAC-DC-CLOUD-OOB-RTR01 to copper PP
APAC-DC-ONPREM-EC-01882,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/1,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-1,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01883,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/2,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-2,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01884,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/3,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-3,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01885,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/4,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-4,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01886,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/5,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-5,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01887,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/6,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-6,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01888,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/7,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-7,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01889,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/8,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-8,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01890,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/9,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-9,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01891,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/10,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-10,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01892,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/11,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-11,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01893,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/12,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-12,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01894,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/13,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-13,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01895,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/14,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-14,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01896,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/15,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-15,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01897,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/16,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-16,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01898,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/17,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-17,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01899,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/18,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-18,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01900,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/19,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-19,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01901,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/20,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-20,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01902,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/21,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-21,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01903,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/22,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-22,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01904,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/23,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-23,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01905,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/24,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-24,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01906,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/25,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-25,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01907,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/26,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-26,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01908,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/27,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-27,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01909,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/28,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-28,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01910,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/29,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-29,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01911,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/30,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-30,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01912,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/31,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-31,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01913,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/32,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-32,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01914,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/33,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-33,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01915,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/34,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-34,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01916,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/35,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-35,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01917,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/36,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-36,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01918,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/37,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-37,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01919,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/38,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-38,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01920,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/39,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-39,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01921,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/40,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-40,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01922,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/41,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-41,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01923,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/42,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-42,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01924,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/43,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-43,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01925,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/44,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-44,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01926,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/45,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-45,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01927,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/46,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-46,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
APAC-DC-ONPREM-EC-01928,smf,connected,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/47,dcim.interface,APAC-DC-ONPREM-NET-R01-FPP01:Port-47,,,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to patch panel
