label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,description
APAC-DC-ONPREM-SRV-B-R04-PF-0154,power,connected,APAC-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-04,APAC-DC-ONPREM-SRV-B-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Server-Hall-B-PANEL-B to APAC-DC-ONPREM-SRV-B-R04-PDU-B
APAC-DC-ONPREM-SRV-B-R05-PF-0155,power,connected,APAC-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-05,APAC-DC-ONPREM-SRV-B-R05-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Server-Hall-B-PANEL-A to APAC-DC-ONPREM-SRV-B-R05-PDU-A
APAC-DC-ONPREM-SRV-B-R05-PF-0156,power,connected,APAC-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-05,APAC-DC-ONPREM-SRV-B-R05-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Server-Hall-B-PANEL-B to APAC-DC-ONPREM-SRV-B-R05-PDU-B
APAC-DC-ONPREM-SRV-B-R06-PF-0157,power,connected,APAC-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-06,APAC-DC-ONPREM-SRV-B-R06-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Server-Hall-B-PANEL-A to APAC-DC-ONPREM-SRV-B-R06-PDU-A
APAC-DC-ONPREM-SRV-B-R06-PF-0158,power,connected,APAC-DC-ONPREM-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-06,APAC-DC-ONPREM-SRV-B-R06-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Server-Hall-B-PANEL-B to APAC-DC-ONPREM-SRV-B-R06-PDU-B
APAC-DC-ONPREM-STG-R01-PF-0159,power,connected,APAC-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-01,APAC-DC-ONPREM-STG-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-A to APAC-DC-ONPREM-STG-R01-PDU-A
APAC-DC-ONPREM-STG-R01-PF-0160,power,connected,APAC-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-01,APAC-DC-ONPREM-STG-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-B to APAC-DC-ONPREM-STG-R01-PDU-B
APAC-DC-ONPREM-STG-R02-PF-0161,power,connected,APAC-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-02,APAC-DC-ONPREM-STG-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-A to APAC-DC-ONPREM-STG-R02-PDU-A
APAC-DC-ONPREM-STG-R02-PF-0162,power,connected,APAC-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-02,APAC-DC-ONPREM-STG-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-B to APAC-DC-ONPREM-STG-R02-PDU-B
APAC-DC-ONPREM-STG-R03-PF-0163,power,connected,APAC-DC-ONPREM-Storage-PANEL-A,dcim.poweroutlet,Circuit-03,APAC-DC-ONPREM-STG-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-A to APAC-DC-ONPREM-STG-R03-PDU-A
APAC-DC-ONPREM-STG-R03-PF-0164,power,connected,APAC-DC-ONPREM-Storage-PANEL-B,dcim.poweroutlet,Circuit-03,APAC-DC-ONPREM-STG-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-Storage-PANEL-B to APAC-DC-ONPREM-STG-R03-PDU-B
APAC-DC-ONPREM-MMR-R01-PF-0165,power,connected,APAC-DC-ONPREM-MMR-PANEL-A,dcim.poweroutlet,Circuit-01,APAC-DC-ONPREM-MMR-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-MMR-PANEL-A to APAC-DC-ONPREM-MMR-R01-PDU-A
APAC-DC-ONPREM-MMR-R01-PF-0166,power,connected,APAC-DC-ONPREM-MMR-PANEL-B,dcim.poweroutlet,Circuit-01,APAC-DC-ONPREM-MMR-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-MMR-PANEL-B to APAC-DC-ONPREM-MMR-R01-PDU-B
APAC-DC-ONPREM-MMR-R02-PF-0167,power,connected,APAC-DC-ONPREM-MMR-PANEL-A,dcim.poweroutlet,Circuit-02,APAC-DC-ONPREM-MMR-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-MMR-PANEL-A to APAC-DC-ONPREM-MMR-R02-PDU-A
APAC-DC-ONPREM-MMR-R02-PF-0168,power,connected,APAC-DC-ONPREM-MMR-PANEL-B,dcim.poweroutlet,Circuit-02,APAC-DC-ONPREM-MMR-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: APAC-DC-ONPREM-MMR-PANEL-B to APAC-DC-ONPREM-MMR-R02-PDU-B
AMER-DC-CLOUD-NET-R01-PF-0169,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-NET-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-A to AMER-DC-CLOUD-NET-R01-PDU-A
AMER-DC-CLOUD-NET-R01-PF-0170,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-NET-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-B to AMER-DC-CLOUD-NET-R01-PDU-B
AMER-DC-CLOUD-NET-R02-PF-0171,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-NET-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-A to AMER-DC-CLOUD-NET-R02-PDU-A
AMER-DC-CLOUD-NET-R02-PF-0172,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-NET-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-B to AMER-DC-CLOUD-NET-R02-PDU-B
AMER-DC-CLOUD-NET-R03-PF-0173,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-NET-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-A to AMER-DC-CLOUD-NET-R03-PDU-A
AMER-DC-CLOUD-NET-R03-PF-0174,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-NET-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-B to AMER-DC-CLOUD-NET-R03-PDU-B
AMER-DC-CLOUD-NET-R04-PF-0175,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-NET-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-A to AMER-DC-CLOUD-NET-R04-PDU-A
AMER-DC-CLOUD-NET-R04-PF-0176,power,connected,AMER-DC-CLOUD-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-NET-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Network-Core-PANEL-B to AMER-DC-CLOUD-NET-R04-PDU-B
AMER-DC-CLOUD-SRV-A-R01-PF-0177,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-SRV-A-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R01-PDU-A
AMER-DC-CLOUD-SRV-A-R01-PF-0178,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-SRV-A-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R01-PDU-B
AMER-DC-CLOUD-SRV-A-R02-PF-0179,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-SRV-A-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R02-PDU-A
AMER-DC-CLOUD-SRV-A-R02-PF-0180,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-SRV-A-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R02-PDU-B
AMER-DC-CLOUD-SRV-A-R03-PF-0181,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-SRV-A-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R03-PDU-A
AMER-DC-CLOUD-SRV-A-R03-PF-0182,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-SRV-A-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R03-PDU-B
AMER-DC-CLOUD-SRV-A-R04-PF-0183,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-SRV-A-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R04-PDU-A
AMER-DC-CLOUD-SRV-A-R04-PF-0184,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-SRV-A-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R04-PDU-B
AMER-DC-CLOUD-SRV-A-R05-PF-0185,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-05,AMER-DC-CLOUD-SRV-A-R05-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R05-PDU-A
AMER-DC-CLOUD-SRV-A-R05-PF-0186,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-05,AMER-DC-CLOUD-SRV-A-R05-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R05-PDU-B
AMER-DC-CLOUD-SRV-A-R06-PF-0187,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-06,AMER-DC-CLOUD-SRV-A-R06-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-A to AMER-DC-CLOUD-SRV-A-R06-PDU-A
AMER-DC-CLOUD-SRV-A-R06-PF-0188,power,connected,AMER-DC-CLOUD-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-06,AMER-DC-CLOUD-SRV-A-R06-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-A-PANEL-B to AMER-DC-CLOUD-SRV-A-R06-PDU-B
AMER-DC-CLOUD-SRV-B-R01-PF-0189,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-SRV-B-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R01-PDU-A
AMER-DC-CLOUD-SRV-B-R01-PF-0190,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-SRV-B-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R01-PDU-B
AMER-DC-CLOUD-SRV-B-R02-PF-0191,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-SRV-B-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R02-PDU-A
AMER-DC-CLOUD-SRV-B-R02-PF-0192,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-SRV-B-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R02-PDU-B
AMER-DC-CLOUD-SRV-B-R03-PF-0193,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-SRV-B-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R03-PDU-A
AMER-DC-CLOUD-SRV-B-R03-PF-0194,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-SRV-B-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R03-PDU-B
AMER-DC-CLOUD-SRV-B-R04-PF-0195,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-SRV-B-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R04-PDU-A
AMER-DC-CLOUD-SRV-B-R04-PF-0196,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-CLOUD-SRV-B-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R04-PDU-B
AMER-DC-CLOUD-SRV-B-R05-PF-0197,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-05,AMER-DC-CLOUD-SRV-B-R05-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R05-PDU-A
AMER-DC-CLOUD-SRV-B-R05-PF-0198,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-05,AMER-DC-CLOUD-SRV-B-R05-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R05-PDU-B
AMER-DC-CLOUD-SRV-B-R06-PF-0199,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-06,AMER-DC-CLOUD-SRV-B-R06-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-A to AMER-DC-CLOUD-SRV-B-R06-PDU-A
AMER-DC-CLOUD-SRV-B-R06-PF-0200,power,connected,AMER-DC-CLOUD-Server-Hall-B-PANEL-B,dcim.poweroutlet,Circuit-06,AMER-DC-CLOUD-SRV-B-R06-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Server-Hall-B-PANEL-B to AMER-DC-CLOUD-SRV-B-R06-PDU-B
AMER-DC-CLOUD-STG-R01-PF-0201,power,connected,AMER-DC-CLOUD-Storage-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-STG-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-A to AMER-DC-CLOUD-STG-R01-PDU-A
AMER-DC-CLOUD-STG-R01-PF-0202,power,connected,AMER-DC-CLOUD-Storage-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-STG-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-B to AMER-DC-CLOUD-STG-R01-PDU-B
AMER-DC-CLOUD-STG-R02-PF-0203,power,connected,AMER-DC-CLOUD-Storage-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-STG-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-A to AMER-DC-CLOUD-STG-R02-PDU-A
AMER-DC-CLOUD-STG-R02-PF-0204,power,connected,AMER-DC-CLOUD-Storage-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-STG-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-B to AMER-DC-CLOUD-STG-R02-PDU-B
AMER-DC-CLOUD-STG-R03-PF-0205,power,connected,AMER-DC-CLOUD-Storage-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-STG-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-A to AMER-DC-CLOUD-STG-R03-PDU-A
AMER-DC-CLOUD-STG-R03-PF-0206,power,connected,AMER-DC-CLOUD-Storage-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-CLOUD-STG-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-Storage-PANEL-B to AMER-DC-CLOUD-STG-R03-PDU-B
AMER-DC-CLOUD-MMR-R01-PF-0207,power,connected,AMER-DC-CLOUD-MMR-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-MMR-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-MMR-PANEL-A to AMER-DC-CLOUD-MMR-R01-PDU-A
AMER-DC-CLOUD-MMR-R01-PF-0208,power,connected,AMER-DC-CLOUD-MMR-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-CLOUD-MMR-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-MMR-PANEL-B to AMER-DC-CLOUD-MMR-R01-PDU-B
AMER-DC-CLOUD-MMR-R02-PF-0209,power,connected,AMER-DC-CLOUD-MMR-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-MMR-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-MMR-PANEL-A to AMER-DC-CLOUD-MMR-R02-PDU-A
AMER-DC-CLOUD-MMR-R02-PF-0210,power,connected,AMER-DC-CLOUD-MMR-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-CLOUD-MMR-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-CLOUD-MMR-PANEL-B to AMER-DC-CLOUD-MMR-R02-PDU-B
AMER-DC-ONPREM-NET-R01-PF-0211,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-NET-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-A to AMER-DC-ONPREM-NET-R01-PDU-A
AMER-DC-ONPREM-NET-R01-PF-0212,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-NET-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-B to AMER-DC-ONPREM-NET-R01-PDU-B
AMER-DC-ONPREM-NET-R02-PF-0213,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-NET-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-A to AMER-DC-ONPREM-NET-R02-PDU-A
AMER-DC-ONPREM-NET-R02-PF-0214,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-NET-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-B to AMER-DC-ONPREM-NET-R02-PDU-B
AMER-DC-ONPREM-NET-R03-PF-0215,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-NET-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-A to AMER-DC-ONPREM-NET-R03-PDU-A
AMER-DC-ONPREM-NET-R03-PF-0216,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-NET-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-B to AMER-DC-ONPREM-NET-R03-PDU-B
AMER-DC-ONPREM-NET-R04-PF-0217,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-NET-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-A to AMER-DC-ONPREM-NET-R04-PDU-A
AMER-DC-ONPREM-NET-R04-PF-0218,power,connected,AMER-DC-ONPREM-Network-Core-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-NET-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Network-Core-PANEL-B to AMER-DC-ONPREM-NET-R04-PDU-B
AMER-DC-ONPREM-SRV-A-R01-PF-0219,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-SRV-A-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R01-PDU-A
AMER-DC-ONPREM-SRV-A-R01-PF-0220,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-SRV-A-R01-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R01-PDU-B
AMER-DC-ONPREM-SRV-A-R02-PF-0221,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-SRV-A-R02-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R02-PDU-A
AMER-DC-ONPREM-SRV-A-R02-PF-0222,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-02,AMER-DC-ONPREM-SRV-A-R02-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R02-PDU-B
AMER-DC-ONPREM-SRV-A-R03-PF-0223,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-SRV-A-R03-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R03-PDU-A
AMER-DC-ONPREM-SRV-A-R03-PF-0224,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-03,AMER-DC-ONPREM-SRV-A-R03-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R03-PDU-B
AMER-DC-ONPREM-SRV-A-R04-PF-0225,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-SRV-A-R04-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R04-PDU-A
AMER-DC-ONPREM-SRV-A-R04-PF-0226,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-04,AMER-DC-ONPREM-SRV-A-R04-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R04-PDU-B
AMER-DC-ONPREM-SRV-A-R05-PF-0227,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-05,AMER-DC-ONPREM-SRV-A-R05-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R05-PDU-A
AMER-DC-ONPREM-SRV-A-R05-PF-0228,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-05,AMER-DC-ONPREM-SRV-A-R05-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R05-PDU-B
AMER-DC-ONPREM-SRV-A-R06-PF-0229,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-A,dcim.poweroutlet,Circuit-06,AMER-DC-ONPREM-SRV-A-R06-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-A to AMER-DC-ONPREM-SRV-A-R06-PDU-A
AMER-DC-ONPREM-SRV-A-R06-PF-0230,power,connected,AMER-DC-ONPREM-Server-Hall-A-PANEL-B,dcim.poweroutlet,Circuit-06,AMER-DC-ONPREM-SRV-A-R06-PDU-B,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-A-PANEL-B to AMER-DC-ONPREM-SRV-A-R06-PDU-B
AMER-DC-ONPREM-SRV-B-R01-PF-0231,power,connected,AMER-DC-ONPREM-Server-Hall-B-PANEL-A,dcim.poweroutlet,Circuit-01,AMER-DC-ONPREM-SRV-B-R01-PDU-A,dcim.powerport,Power-In,,,Power feed: AMER-DC-ONPREM-Server-Hall-B-PANEL-A to AMER-DC-ONPREM-SRV-B-R01-PDU-A
